timetable_id,day,time_slot,subject_id,faculty_id,room
TT0900,Monday,10:00-11:00,SUB0640,F0981,B238
TT0901,Tuesday,03:00-04:00,SUB0094,F0127,A117
TT0902,Thursday,10:00-11:00,SUB0853,F0542,A121
TT0903,Wednesday,11:15-12:15,SUB0405,F0705,A135
TT0904,Thursday,03:00-04:00,SUB0169,F0162,B211
TT0905,Friday,03:00-04:00,SUB0341,F0585,A141
TT0906,Friday,10:00-11:00,SUB0713,F0574,A114
TT0907,Thursday,10:00-11:00,SUB0276,F0366,A133
TT0908,Tuesday,10:00-11:00,SUB0861,F0490,A101
TT0909,Tuesday,12:15-01:15,SUB0375,F0531,A116
TT0910,Wednesday,03:00-04:00,SUB0524,F0514,A124
TT0911,Wednesday,09:00-10:00,SUB0752,F0613,B217
TT0912,Thursday,03:00-04:00,SUB0579,F0509,A119
TT0913,Wednesday,09:00-10:00,SUB0249,F0804,A143
TT0914,Monday,11:15-12:15,SUB0399,F0768,B226
TT0915,Monday,12:15-01:15,SUB0897,F0201,B223
TT0916,Wednesday,09:00-10:00,SUB0603,F0476,B216
TT0917,Tuesday,03:00-04:00,SUB0045,F0344,A126
TT0918,Friday,02:00-03:00,SUB0197,F0645,A117
TT0919,Monday,12:15-01:15,SUB0910,F0475,A111
TT0920,Thursday,02:00-03:00,SUB0469,F0335,B205
TT0921,Tuesday,11:15-12:15,SUB0964,F0138,B219
TT0922,Monday,02:00-03:00,SUB0889,F0534,A118
TT0923,Friday,02:00-03:00,SUB0103,F0412,B204
TT0924,Wednesday,02:00-03:00,SUB0500,F0730,B229
TT0925,Thursday,10:00-11:00,SUB0045,F0457,B216
TT0926,Monday,09:00-10:00,SUB0751,F0124,B233
TT0927,Friday,11:15-12:15,SUB0524,F0924,A118
TT0928,Thursday,09:00-10:00,SUB0076,F0802,B201
TT0929,Monday,10:00-11:00,SUB0765,F0621,A148
TT0930,Wednesday,11:15-12:15,SUB0127,F0357,B250
TT0931,Tuesday,09:00-10:00,SUB0753,F0008,B231
TT0932,Friday,10:00-11:00,SUB0648,F0753,B226
TT0933,Monday,09:00-10:00,SUB0170,F0056,A132
TT0934,Thursday,12:15-01:15,SUB0282,F0187,A105
TT0935,Tuesday,12:15-01:15,SUB0837,F0588,A136
TT0936,Monday,09:00-10:00,SUB0932,F0771,B237
TT0937,Tuesday,12:15-01:15,SUB0812,F0636,A138
TT0938,Thursday,02:00-03:00,SUB0225,F0501,B225
TT0939,Thursday,02:00-03:00,SUB0815,F0774,A134
TT0940,Thursday,11:15-12:15,SUB0110,F0071,B201
TT0941,Friday,02:00-03:00,SUB0612,F0436,B236
TT0942,Tuesday,03:00-04:00,SUB0679,F0135,A117
TT0943,Thursday,03:00-04:00,SUB0057,F0101,B209
TT0944,Thursday,10:00-11:00,SUB0737,F0360,B240
TT0945,Friday,11:15-12:15,SUB0915,F0853,B226
TT0946,Monday,10:00-11:00,SUB0831,F0379,A148
TT0947,Wednesday,03:00-04:00,SUB0384,F0863,A101
TT0948,Friday,10:00-11:00,SUB0642,F0516,B210
TT0949,Monday,09:00-10:00,SUB0700,F0602,B247
TT0950,Tuesday,12:15-01:15,SUB0501,F0937,B223
TT0951,Wednesday,03:00-04:00,SUB0190,F0139,B213
TT0952,Wednesday,09:00-10:00,SUB0436,F0633,B204
TT0953,Thursday,03:00-04:00,SUB0669,F0315,A134
TT0954,Monday,09:00-10:00,SUB0837,F0433,B228
TT0955,Monday,09:00-10:00,SUB0681,F0637,A149
TT0956,Friday,11:15-12:15,SUB0884,F0900,B240
TT0957,Wednesday,09:00-10:00,SUB0832,F0519,A145
TT0958,Friday,09:00-10:00,SUB0015,F0077,A134
TT0959,Tuesday,03:00-04:00,SUB0741,F0872,B226
TT0960,Wednesday,11:15-12:15,SUB0829,F0309,A135
TT0961,Wednesday,09:00-10:00,SUB0076,F0860,A121
TT0962,Wednesday,10:00-11:00,SUB0124,F0312,A104
TT0963,Thursday,02:00-03:00,SUB0453,F0294,B237
TT0964,Monday,10:00-11:00,SUB0144,F0015,B206
TT0965,Tuesday,02:00-03:00,SUB0547,F0606,A141
TT0966,Thursday,02:00-03:00,SUB0639,F0714,A112
TT0967,Tuesday,09:00-10:00,SUB0801,F0978,B215
TT0968,Friday,10:00-11:00,SUB0032,F0826,B249
TT0969,Monday,10:00-11:00,SUB0364,F0760,B205
TT0970,Friday,11:15-12:15,SUB0769,F0661,A114
TT0971,Monday,02:00-03:00,SUB0415,F0738,A131
TT0972,Monday,02:00-03:00,SUB0174,F0778,B219
TT0973,Thursday,02:00-03:00,SUB0640,F0700,A101
TT0974,Tuesday,02:00-03:00,SUB0676,F0440,A126
TT0975,Monday,11:15-12:15,SUB0154,F0034,B203
TT0976,Tuesday,12:15-01:15,SUB0149,F0509,A146
TT0977,Friday,02:00-03:00,SUB0434,F0276,A120
TT0978,Thursday,09:00-10:00,SUB0860,F0706,A148
TT0979,Tuesday,09:00-10:00,SUB0618,F0664,B222
TT0980,Monday,12:15-01:15,SUB0479,F0552,B219
TT0981,Tuesday,10:00-11:00,SUB0430,F0623,B243
TT0982,Monday,02:00-03:00,SUB0682,F0723,A131
TT0983,Friday,03:00-04:00,SUB0364,F0025,A149
TT0984,Monday,10:00-11:00,SUB0989,F0619,A139
TT0985,Monday,09:00-10:00,SUB0521,F0851,A149
TT0986,Wednesday,03:00-04:00,SUB0757,F0650,A125
TT0987,Tuesday,10:00-11:00,SUB0822,F0915,A102
TT0988,Monday,09:00-10:00,SUB0112,F0221,A139
TT0989,Wednesday,10:00-11:00,SUB0897,F0905,A145
TT0990,Wednesday,09:00-10:00,SUB0779,F0494,A129
TT0991,Monday,09:00-10:00,SUB0157,F0264,A144
TT0992,Monday,09:00-10:00,SUB0375,F0238,A144
TT0993,Tuesday,02:00-03:00,SUB0326,F0410,B212
TT0994,Wednesday,10:00-11:00,SUB0570,F0838,B209
TT0995,Tuesday,10:00-11:00,SUB0305,F0446,B211
TT0996,Monday,09:00-10:00,SUB0935,F0238,B239
TT0997,Tuesday,02:00-03:00,SUB0972,F0013,B236
TT0998,Monday,12:15-01:15,SUB0575,F0292,B206
TT0999,Thursday,03:00-04:00,SUB0282,F0185,B225
TT1000,Monday,11:15-12:15,SUB0002,F0605,A125
TT1001,Wednesday,09:00-10:00,SUB0738,F0385,A130
TT1002,Tuesday,03:00-04:00,SUB0598,F0628,A130
TT1003,Thursday,02:00-03:00,SUB0836,F0729,B225
TT1004,Tuesday,03:00-04:00,SUB0116,F0577,A111
TT1005,Friday,11:15-12:15,SUB0908,F0946,A136
TT1006,Wednesday,02:00-03:00,SUB0092,F0040,B204
TT1007,Friday,11:15-12:15,SUB0565,F0574,B244
TT1008,Monday,03:00-04:00,SUB0309,F0004,B208
TT1009,Wednesday,09:00-10:00,SUB0406,F0803,A135
TT1010,Tuesday,02:00-03:00,SUB0678,F0159,A106
TT1011,Friday,11:15-12:15,SUB0092,F0898,A141
TT1012,Monday,12:15-01:15,SUB0942,F0674,B217
TT1013,Monday,11:15-12:15,SUB0381,F0882,B227
TT1014,Wednesday,12:15-01:15,SUB0464,F0142,A124
TT1015,Wednesday,10:00-11:00,SUB0548,F0005,A116
TT1016,Wednesday,11:15-12:15,SUB0151,F0401,B245
TT1017,Monday,09:00-10:00,SUB0018,F0425,B208
TT1018,Friday,11:15-12:15,SUB0708,F0576,B221
TT1019,Friday,10:00-11:00,SUB0956,F0808,A101
TT1020,Tuesday,11:15-12:15,SUB0353,F0789,A110
TT1021,Tuesday,10:00-11:00,SUB0023,F0317,A109
TT1022,Friday,09:00-10:00,SUB0785,F0499,B233
TT1023,Thursday,10:00-11:00,SUB0659,F0164,B229
TT1024,Friday,10:00-11:00,SUB0462,F0757,B223
TT1025,Wednesday,10:00-11:00,SUB0784,F0844,B229
TT1026,Tuesday,03:00-04:00,SUB0690,F0040,A134
TT1027,Thursday,09:00-10:00,SUB0776,F0333,A107
TT1028,Thursday,12:15-01:15,SUB0507,F0441,A142
TT1029,Friday,03:00-04:00,SUB0237,F0896,B230
TT1030,Tuesday,02:00-03:00,SUB0945,F0144,B235
TT1031,Thursday,12:15-01:15,SUB0388,F0273,B236
TT1032,Friday,02:00-03:00,SUB0595,F0697,A124
TT1033,Monday,12:15-01:15,SUB0557,F0121,A133
TT1034,Thursday,12:15-01:15,SUB0994,F0963,A105
TT1035,Tuesday,03:00-04:00,SUB0151,F0199,B226
TT1036,Wednesday,12:15-01:15,SUB0804,F0428,B225
TT1037,Tuesday,10:00-11:00,SUB0127,F0712,B205
TT1038,Wednesday,11:15-12:15,SUB0360,F0688,A136
TT1039,Friday,10:00-11:00,SUB0841,F0028,B219
TT1040,Friday,10:00-11:00,SUB0926,F0142,A117
TT1041,Friday,09:00-10:00,SUB0356,F0745,A109
TT1042,Thursday,02:00-03:00,SUB0306,F0864,A127
TT1043,Thursday,10:00-11:00,SUB0624,F0261,B221
TT1044,Tuesday,09:00-10:00,SUB0574,F0531,B214
TT1045,Monday,10:00-11:00,SUB0993,F0698,B226
TT1046,Thursday,12:15-01:15,SUB0972,F0894,B237
TT1047,Friday,10:00-11:00,SUB0954,F0556,A116
TT1048,Monday,02:00-03:00,SUB0545,F0230,A130
TT1049,Friday,12:15-01:15,SUB0507,F0134,B226
TT1050,Monday,12:15-01:15,SUB0049,F0170,B204
TT1051,Monday,03:00-04:00,SUB0220,F0494,B250
TT1052,Tuesday,11:15-12:15,SUB0106,F0328,A143
TT1053,Monday,09:00-10:00,SUB0935,F0646,B216
TT1054,Tuesday,02:00-03:00,SUB0638,F0607,B248
TT1055,Wednesday,11:15-12:15,SUB0358,F0346,A106
TT1056,Friday,11:15-12:15,SUB0383,F0624,B214
TT1057,Monday,11:15-12:15,SUB0821,F0434,A122
TT1058,Tuesday,11:15-12:15,SUB0178,F0208,A111
TT1059,Monday,12:15-01:15,SUB0281,F0254,B214
TT1060,Wednesday,09:00-10:00,SUB0878,F0786,B247
TT1061,Friday,03:00-04:00,SUB0330,F0014,B204
TT1062,Wednesday,03:00-04:00,SUB0015,F0453,A134
TT1063,Wednesday,03:00-04:00,SUB0454,F0233,B240
TT1064,Monday,02:00-03:00,SUB0959,F0643,B248
TT1065,Wednesday,12:15-01:15,SUB0378,F0692,B246
TT1066,Monday,10:00-11:00,SUB0202,F0703,B238
TT1067,Wednesday,03:00-04:00,SUB0423,F0953,A125
TT1068,Wednesday,03:00-04:00,SUB0157,F0506,B218
TT1069,Thursday,10:00-11:00,SUB0737,F0492,B235
TT1070,Monday,09:00-10:00,SUB0115,F0950,B222
TT1071,Thursday,10:00-11:00,SUB0750,F0447,A134
TT1072,Thursday,10:00-11:00,SUB0325,F0706,A123
TT1073,Wednesday,11:15-12:15,SUB0920,F0245,A107
TT1074,Wednesday,12:15-01:15,SUB0975,F0778,B202
TT1075,Tuesday,12:15-01:15,SUB0568,F0082,A148
TT1076,Thursday,10:00-11:00,SUB0781,F0044,A105
TT1077,Friday,03:00-04:00,SUB0726,F0730,A124
TT1078,Wednesday,12:15-01:15,SUB0422,F0645,A118
TT1079,Tuesday,03:00-04:00,SUB0096,F0091,B202
TT1080,Thursday,02:00-03:00,SUB0629,F0293,A136
TT1081,Friday,10:00-11:00,SUB0852,F0911,A144
TT1082,Monday,12:15-01:15,SUB0274,F0807,A137
TT1083,Thursday,12:15-01:15,SUB0131,F0051,B202
TT1084,Wednesday,11:15-12:15,SUB0002,F0219,A106
TT1085,Thursday,12:15-01:15,SUB0916,F0878,A104
TT1086,Tuesday,11:15-12:15,SUB0724,F0332,B212
TT1087,Wednesday,02:00-03:00,SUB0896,F0049,B202
TT1088,Wednesday,03:00-04:00,SUB0846,F0968,A126
TT1089,Monday,09:00-10:00,SUB0606,F0590,B215
TT1090,Monday,03:00-04:00,SUB0579,F0535,B243
TT1091,Thursday,02:00-03:00,SUB0846,F0034,B215
TT1092,Friday,09:00-10:00,SUB0134,F0270,B217
TT1093,Friday,12:15-01:15,SUB0834,F0064,B218
TT1094,Thursday,10:00-11:00,SUB0129,F0143,B224
TT1095,Monday,12:15-01:15,SUB0688,F0827,A130
TT1096,Friday,11:15-12:15,SUB0980,F0466,B228
TT1097,Monday,11:15-12:15,SUB0800,F0267,B230
TT1098,Friday,11:15-12:15,SUB0694,F0222,B217
TT1099,Friday,03:00-04:00,SUB0115,F1000,B207
TT1100,Wednesday,03:00-04:00,SUB0505,F0295,B215
TT1101,Wednesday,03:00-04:00,SUB0459,F0198,A134
TT1102,Tuesday,11:15-12:15,SUB0107,F0822,A112
TT1103,Friday,11:15-12:15,SUB0026,F0957,A114
TT1104,Thursday,03:00-04:00,SUB0966,F0637,B210
TT1105,Friday,12:15-01:15,SUB0804,F0892,A145
TT1106,Friday,10:00-11:00,SUB0609,F0746,B228
TT1107,Thursday,10:00-11:00,SUB0972,F0759,B231
TT1108,Thursday,12:15-01:15,SUB0526,F0652,A129
TT1109,Wednesday,12:15-01:15,SUB0744,F0752,B204
TT1110,Thursday,03:00-04:00,SUB0067,F0995,A102
TT1111,Wednesday,11:15-12:15,SUB0909,F0377,B217
TT1112,Monday,09:00-10:00,SUB0488,F0776,A127
TT1113,Thursday,09:00-10:00,SUB0290,F0430,B230
TT1114,Monday,02:00-03:00,SUB0419,F0114,B248
TT1115,Friday,03:00-04:00,SUB0483,F0184,A146
TT1116,Thursday,10:00-11:00,SUB0923,F0088,A105
TT1117,Tuesday,03:00-04:00,SUB0720,F0891,A117
TT1118,Friday,11:15-12:15,SUB0517,F0894,A119
TT1119,Friday,09:00-10:00,SUB0649,F0023,A110
TT1120,Friday,09:00-10:00,SUB0326,F0978,A110
TT1121,Tuesday,03:00-04:00,SUB0039,F0123,A140
TT1122,Wednesday,02:00-03:00,SUB0161,F0976,A115
TT1123,Friday,03:00-04:00,SUB0571,F0770,A118
TT1124,Monday,09:00-10:00,SUB0084,F0853,A105
TT1125,Monday,09:00-10:00,SUB0245,F0482,A149
TT1126,Thursday,09:00-10:00,SUB0133,F0545,B211
TT1127,Friday,11:15-12:15,SUB0705,F0556,B235
TT1128,Tuesday,09:00-10:00,SUB0889,F0004,A133
TT1129,Monday,10:00-11:00,SUB0312,F0563,B246
TT1130,Tuesday,11:15-12:15,SUB0454,F0833,A142
TT1131,Thursday,12:15-01:15,SUB0519,F0945,A142
TT1132,Tuesday,02:00-03:00,SUB0806,F0661,A137
TT1133,Thursday,09:00-10:00,SUB0663,F0140,A103
TT1134,Wednesday,11:15-12:15,SUB0376,F0638,B240
TT1135,Wednesday,12:15-01:15,SUB0696,F0726,A118
TT1136,Thursday,11:15-12:15,SUB0427,F0488,B219
TT1137,Friday,03:00-04:00,SUB0487,F0621,A131
TT1138,Wednesday,09:00-10:00,SUB0138,F0974,B232
TT1139,Thursday,10:00-11:00,SUB0772,F0723,A113
TT1140,Wednesday,11:15-12:15,SUB0735,F0061,A106
TT1141,Monday,11:15-12:15,SUB0399,F0382,A148
TT1142,Thursday,09:00-10:00,SUB0403,F0084,A120
TT1143,Thursday,03:00-04:00,SUB0506,F0225,A149
TT1144,Friday,12:15-01:15,SUB0988,F0586,B231
TT1145,Monday,10:00-11:00,SUB0151,F0689,B221
TT1146,Wednesday,10:00-11:00,SUB0635,F0181,A117
TT1147,Friday,12:15-01:15,SUB0963,F0494,A141
TT1148,Thursday,12:15-01:15,SUB0781,F0913,B231
TT1149,Monday,03:00-04:00,SUB0166,F0856,B243
TT1150,Tuesday,02:00-03:00,SUB0694,F0081,A148
TT1151,Friday,12:15-01:15,SUB0280,F0018,A128
TT1152,Tuesday,09:00-10:00,SUB0992,F0344,B211
TT1153,Thursday,12:15-01:15,SUB0653,F0303,A140
TT1154,Tuesday,12:15-01:15,SUB0650,F0923,B208
TT1155,Thursday,03:00-04:00,SUB0267,F0308,B233
TT1156,Wednesday,10:00-11:00,SUB0391,F0036,B223
TT1157,Tuesday,12:15-01:15,SUB0110,F0084,B216
TT1158,Wednesday,11:15-12:15,SUB0320,F0543,A123
TT1159,Tuesday,11:15-12:15,SUB0816,F0880,A145
TT1160,Tuesday,10:00-11:00,SUB0401,F0497,B222
TT1161,Monday,10:00-11:00,SUB0514,F0135,B228
TT1162,Tuesday,03:00-04:00,SUB0730,F0825,B240
TT1163,Wednesday,02:00-03:00,SUB0096,F0702,A109
TT1164,Tuesday,03:00-04:00,SUB0660,F0842,A145
TT1165,Friday,03:00-04:00,SUB0223,F0686,B223
TT1166,Monday,02:00-03:00,SUB0593,F0448,B249
TT1167,Friday,02:00-03:00,SUB0400,F0303,B219
TT1168,Wednesday,03:00-04:00,SUB0854,F0538,A132
TT1169,Monday,03:00-04:00,SUB0820,F0663,B216
TT1170,Tuesday,02:00-03:00,SUB0490,F0798,A121
TT1171,Monday,11:15-12:15,SUB0866,F0978,A102
TT1172,Tuesday,11:15-12:15,SUB0468,F0252,B205
TT1173,Friday,12:15-01:15,SUB0629,F0463,B221
TT1174,Tuesday,02:00-03:00,SUB0335,F0326,A110
TT1175,Friday,02:00-03:00,SUB0794,F0340,A136
TT1176,Monday,02:00-03:00,SUB0318,F0280,A142
TT1177,Tuesday,11:15-12:15,SUB0782,F0509,A123
TT1178,Friday,12:15-01:15,SUB0734,F0564,A124
TT1179,Monday,10:00-11:00,SUB0281,F0384,B232
TT1180,Thursday,11:15-12:15,SUB0208,F0195,B239
TT1181,Tuesday,12:15-01:15,SUB0709,F0318,B209
TT1182,Tuesday,09:00-10:00,SUB0223,F0126,A107
TT1183,Thursday,09:00-10:00,SUB0904,F0459,B219
TT1184,Monday,11:15-12:15,SUB0318,F0858,A146
TT1185,Monday,10:00-11:00,SUB0281,F0113,A114
TT1186,Tuesday,11:15-12:15,SUB0447,F0800,B221
TT1187,Monday,02:00-03:00,SUB0033,F0477,A115
TT1188,Tuesday,11:15-12:15,SUB0579,F0142,A107
TT1189,Friday,12:15-01:15,SUB0362,F0558,A114
TT1190,Friday,10:00-11:00,SUB0929,F0570,A121
TT1191,Friday,09:00-10:00,SUB0987,F0682,A137
TT1192,Wednesday,10:00-11:00,SUB0597,F0618,A140
TT1193,Tuesday,11:15-12:15,SUB0692,F0871,B245
TT1194,Wednesday,11:15-12:15,SUB0299,F0219,A119
TT1195,Wednesday,03:00-04:00,SUB0004,F0467,A145
TT1196,Wednesday,11:15-12:15,SUB0280,F0425,B212
TT1197,Monday,12:15-01:15,SUB0841,F0085,A139
TT1198,Friday,10:00-11:00,SUB0779,F0487,B208
TT1199,Friday,03:00-04:00,SUB0546,F0255,A147
TT1200,Friday,12:15-01:15,SUB0015,F0525,A136
TT1201,Friday,11:15-12:15,SUB0757,F0147,B228
TT1202,Monday,03:00-04:00,SUB0351,F0633,A134
TT1203,Tuesday,02:00-03:00,SUB0023,F0505,A129
TT1204,Tuesday,09:00-10:00,SUB0008,F0693,B250
TT1205,Thursday,11:15-12:15,SUB0732,F0170,B234
TT1206,Wednesday,12:15-01:15,SUB0896,F0925,B208
TT1207,Friday,11:15-12:15,SUB0896,F0467,B228
TT1208,Wednesday,09:00-10:00,SUB0719,F0301,B248
TT1209,Thursday,03:00-04:00,SUB0602,F0529,B242
TT1210,Monday,11:15-12:15,SUB0608,F0963,B235
TT1211,Friday,02:00-03:00,SUB0615,F0341,A140
TT1212,Thursday,03:00-04:00,SUB0652,F0082,B222
TT1213,Friday,02:00-03:00,SUB0360,F0271,B247
TT1214,Friday,03:00-04:00,SUB0144,F0667,A118
TT1215,Friday,12:15-01:15,SUB0028,F0863,A104
TT1216,Wednesday,11:15-12:15,SUB0624,F0300,A138
TT1217,Wednesday,12:15-01:15,SUB0159,F0901,A146
TT1218,Tuesday,02:00-03:00,SUB0971,F0700,B201
TT1219,Monday,03:00-04:00,SUB0479,F0934,A108
TT1220,Tuesday,10:00-11:00,SUB0225,F0729,B218
TT1221,Friday,10:00-11:00,SUB0029,F0578,A135
TT1222,Wednesday,12:15-01:15,SUB0682,F0733,B215
TT1223,Wednesday,12:15-01:15,SUB0432,F0827,A107
TT1224,Wednesday,12:15-01:15,SUB0849,F0501,A112
TT1225,Tuesday,09:00-10:00,SUB0050,F0006,A122
TT1226,Tuesday,09:00-10:00,SUB0084,F0038,B232
TT1227,Wednesday,09:00-10:00,SUB0673,F0270,A102
TT1228,Thursday,09:00-10:00,SUB0992,F0965,B220
TT1229,Wednesday,09:00-10:00,SUB0493,F0870,A108
TT1230,Monday,09:00-10:00,SUB0012,F0213,B234
TT1231,Thursday,03:00-04:00,SUB0674,F0423,B238
TT1232,Tuesday,03:00-04:00,SUB0885,F0534,A147
TT1233,Thursday,11:15-12:15,SUB0195,F0959,A115
TT1234,Monday,02:00-03:00,SUB0809,F0720,A142
TT1235,Monday,12:15-01:15,SUB0932,F0475,A133
TT1236,Monday,12:15-01:15,SUB0751,F0082,B229
TT1237,Tuesday,10:00-11:00,SUB0011,F0270,B213
TT1238,Friday,12:15-01:15,SUB0326,F0683,B246
TT1239,Friday,09:00-10:00,SUB0785,F0340,B216
TT1240,Thursday,10:00-11:00,SUB0294,F0047,A135
TT1241,Wednesday,12:15-01:15,SUB0979,F0660,B240
TT1242,Thursday,10:00-11:00,SUB0362,F0339,B215
TT1243,Thursday,12:15-01:15,SUB0248,F0512,A148
TT1244,Friday,11:15-12:15,SUB0879,F0371,A137
TT1245,Monday,11:15-12:15,SUB0067,F0700,B214
TT1246,Wednesday,02:00-03:00,SUB0020,F0414,B210
TT1247,Friday,10:00-11:00,SUB0220,F0403,B228
TT1248,Tuesday,03:00-04:00,SUB0657,F0690,A140
TT1249,Monday,02:00-03:00,SUB0841,F0672,B224
TT1250,Friday,11:15-12:15,SUB0026,F0481,B203
TT1251,Tuesday,12:15-01:15,SUB0174,F0539,A124
TT1252,Wednesday,03:00-04:00,SUB0045,F0887,B203
TT1253,Friday,03:00-04:00,SUB0806,F0369,B225
TT1254,Friday,10:00-11:00,SUB0443,F0183,A138
TT1255,Monday,02:00-03:00,SUB0704,F0534,B248
TT1256,Wednesday,11:15-12:15,SUB0762,F0456,A111
TT1257,Tuesday,12:15-01:15,SUB0652,F0729,B214
TT1258,Tuesday,11:15-12:15,SUB0233,F0037,B227
TT1259,Monday,09:00-10:00,SUB0217,F0747,B229
TT1260,Wednesday,03:00-04:00,SUB0596,F0640,B206
TT1261,Friday,12:15-01:15,SUB0330,F0069,B249
TT1262,Tuesday,11:15-12:15,SUB0580,F0102,B223
TT1263,Thursday,03:00-04:00,SUB0856,F0591,B211
TT1264,Friday,12:15-01:15,SUB0674,F0248,B226
TT1265,Friday,02:00-03:00,SUB0282,F0857,A135
TT1266,Wednesday,02:00-03:00,SUB0255,F0632,A108
TT1267,Wednesday,12:15-01:15,SUB0211,F0126,A101
TT1268,Friday,09:00-10:00,SUB0361,F0171,A116
TT1269,Monday,03:00-04:00,SUB0099,F0259,B245
TT1270,Friday,03:00-04:00,SUB0379,F0572,A104
TT1271,Monday,02:00-03:00,SUB0857,F0589,B210
TT1272,Friday,02:00-03:00,SUB0952,F0593,A135
TT1273,Wednesday,09:00-10:00,SUB0885,F0565,A150
TT1274,Thursday,11:15-12:15,SUB0844,F0292,A114
TT1275,Thursday,11:15-12:15,SUB0753,F0713,B222
TT1276,Monday,11:15-12:15,SUB0889,F0897,B240
TT1277,Thursday,03:00-04:00,SUB0673,F0151,A110
TT1278,Monday,02:00-03:00,SUB0926,F0965,A138
TT1279,Friday,11:15-12:15,SUB0090,F0258,A122
TT1280,Tuesday,09:00-10:00,SUB0589,F0660,B246
TT1281,Thursday,02:00-03:00,SUB0944,F0550,A136
TT1282,Friday,11:15-12:15,SUB0082,F0135,B245
TT1283,Monday,09:00-10:00,SUB0972,F0521,B201
TT1284,Monday,03:00-04:00,SUB0526,F0712,B236
TT1285,Tuesday,10:00-11:00,SUB0410,F0516,B202
TT1286,Wednesday,12:15-01:15,SUB0792,F0897,B203
TT1287,Tuesday,12:15-01:15,SUB0118,F0589,B240
TT1288,Wednesday,02:00-03:00,SUB0864,F0774,B227
TT1289,Wednesday,02:00-03:00,SUB0031,F0341,A126
TT1290,Wednesday,10:00-11:00,SUB0156,F0625,A141
TT1291,Friday,12:15-01:15,SUB0244,F0829,B235
TT1292,Friday,12:15-01:15,SUB0316,F0427,B208
TT1293,Wednesday,03:00-04:00,SUB0255,F0754,A122
TT1294,Tuesday,02:00-03:00,SUB0929,F0853,A148
TT1295,Thursday,11:15-12:15,SUB0102,F0297,B232
TT1296,Thursday,02:00-03:00,SUB0754,F0742,B203
TT1297,Monday,10:00-11:00,SUB0727,F0426,B212
TT1298,Monday,02:00-03:00,SUB0895,F0570,B228
TT1299,Thursday,03:00-04:00,SUB0834,F0883,A115
TT1300,Tuesday,02:00-03:00,SUB0422,F0299,A133
TT1301,Tuesday,09:00-10:00,SUB0883,F0818,B234
TT1302,Thursday,10:00-11:00,SUB0267,F0517,B245
TT1303,Tuesday,02:00-03:00,SUB0392,F0039,B206
TT1304,Thursday,03:00-04:00,SUB0107,F0576,B245
TT1305,Thursday,10:00-11:00,SUB0924,F0543,A105
TT1306,Monday,09:00-10:00,SUB0447,F0501,B227
TT1307,Tuesday,09:00-10:00,SUB0613,F0559,A143
TT1308,Friday,12:15-01:15,SUB0084,F0658,A105
TT1309,Friday,11:15-12:15,SUB0891,F0536,B231
TT1310,Tuesday,11:15-12:15,SUB0561,F0466,A117
TT1311,Friday,10:00-11:00,SUB0261,F0993,A143
TT1312,Friday,09:00-10:00,SUB0042,F0784,B202
TT1313,Tuesday,12:15-01:15,SUB0595,F0968,A104
TT1314,Monday,02:00-03:00,SUB0253,F0957,B207
TT1315,Tuesday,12:15-01:15,SUB0173,F0977,A109
TT1316,Tuesday,03:00-04:00,SUB0113,F0274,A136
TT1317,Tuesday,12:15-01:15,SUB0370,F0989,B240
TT1318,Thursday,03:00-04:00,SUB0263,F0355,B226
TT1319,Wednesday,11:15-12:15,SUB0701,F0599,A124
TT1320,Wednesday,02:00-03:00,SUB0022,F0681,A119
TT1321,Tuesday,10:00-11:00,SUB0913,F0317,B246
TT1322,Thursday,10:00-11:00,SUB0413,F0994,B223
TT1323,Friday,02:00-03:00,SUB0253,F0694,B213
TT1324,Friday,11:15-12:15,SUB0926,F0510,B208
TT1325,Friday,03:00-04:00,SUB0843,F0113,A114
TT1326,Wednesday,09:00-10:00,SUB0773,F0400,A121
TT1327,Wednesday,12:15-01:15,SUB0222,F0318,A149
TT1328,Tuesday,03:00-04:00,SUB0965,F0435,B250
TT1329,Friday,03:00-04:00,SUB0574,F0209,B209
TT1330,Monday,03:00-04:00,SUB0564,F0982,B228
TT1331,Monday,03:00-04:00,SUB0459,F0615,B232
TT1332,Monday,03:00-04:00,SUB0042,F0588,A134
TT1333,Monday,02:00-03:00,SUB0229,F0006,A139
TT1334,Thursday,09:00-10:00,SUB0694,F0115,A149
TT1335,Friday,12:15-01:15,SUB0532,F0583,A112
TT1336,Wednesday,09:00-10:00,SUB0223,F0728,B232
TT1337,Thursday,02:00-03:00,SUB0869,F0605,A118
TT1338,Friday,03:00-04:00,SUB0477,F0325,A106
TT1339,Friday,12:15-01:15,SUB0388,F0384,A150
TT1340,Tuesday,11:15-12:15,SUB0942,F0186,B238
TT1341,Wednesday,09:00-10:00,SUB0015,F0120,A113
TT1342,Wednesday,11:15-12:15,SUB0545,F0014,B247
TT1343,Friday,10:00-11:00,SUB0613,F0620,B206
TT1344,Thursday,02:00-03:00,SUB0071,F0715,B240
TT1345,Friday,10:00-11:00,SUB0158,F0656,B250
TT1346,Monday,03:00-04:00,SUB0368,F0084,B224
TT1347,Tuesday,11:15-12:15,SUB0178,F0275,B204
TT1348,Wednesday,03:00-04:00,SUB0133,F0045,A113
TT1349,Thursday,10:00-11:00,SUB0616,F0481,A130
TT1350,Friday,09:00-10:00,SUB0913,F0125,B248
